Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Urban population %,Region,Income Group,population_log,population_squared,population_growth,population_ma_3,population_rel_change_3,population_trend_strength_3,population_ma_5,population_rel_change_5,population_trend_strength_5,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_ma_3,gdp_ppp_per_capita_2017_rel_change_3,gdp_ppp_per_capita_2017_trend_strength_3,gdp_ppp_per_capita_2017_ma_5,gdp_ppp_per_capita_2017_rel_change_5,gdp_ppp_per_capita_2017_trend_strength_5,urban_population_pct_log,urban_population_pct_growth,urban_population_pct_ma_3,urban_population_pct_rel_change_3,urban_population_pct_trend_strength_3,urban_population_pct_ma_5,urban_population_pct_rel_change_5,urban_population_pct_trend_strength_5,income_group_ordinal,income_group_gdp_relative,income_group_population_relative,income_group_urban_relative
1990.0,Spain,38867322.0,1070531260212.73,27543.22,75.351,Europe & Central Asia,High income,17.47566442986243,305.39884726515896,0.0,38867322.0,0.0,0.0,38867322.0,0.0,0.0,10.223547992206909,104.52093354895791,0.0,27543.22,0.0,0.0,27543.22,0.0,0.0,56.161949346178886,0.0,75.351,0.0,0.0,75.351,0.0,0.0,4.0,-0.5281756321119343,0.3199229004497085,0.11834112962705236
1991.0,Spain,38966376.0,1097786992357.45,28172.67,75.528,Europe & Central Asia,High income,17.478209704042538,305.48781445848675,0.0025485162059788458,38916849.0,-0.001271018890748321,0.0012742581029894229,38916849.0,-0.001271018890748321,0.0012742581029894229,10.246143132824843,104.98344909833368,0.02285317402976106,27857.945,-0.011171287634434313,0.01142658701488064,27857.945,-0.011171287634434313,0.01142658701488064,56.26283883515575,0.0023490066488833783,75.43950000000001,-0.001171750873848021,0.0011745033244416891,75.43950000000001,-0.001171750873848021,0.0011745033244416891,4.0,-0.4958222871883849,0.32197858316802175,0.12979670132340085
1992.0,Spain,39157685.0,1107987797228.08,28295.54,75.61,Europe & Central Asia,High income,17.483107282971556,305.65904026789303,0.004909591797810586,38997127.666666664,-0.004100276442116968,0.0020628254529719836,38997127.666666664,-0.004100276442116968,0.0020628254529719836,10.250494814672686,105.07264394563163,0.004361318966218164,28003.809999999998,-0.010310105408838366,0.005236028716403718,28003.809999999998,-0.010310105408838366,0.005236028716403718,56.30954411996719,0.0010856900752038712,75.49633333333334,-0.001503328483886568,0.0007533630701863636,75.49633333333334,-0.001503328483886568,0.0007533630701863636,4.0,-0.48950684435613984,0.32594884792419304,0.1351038023352679
1993.0,Spain,39361262.0,1096558994742.24,27858.84,75.692,Europe & Central Asia,High income,17.48829271804814,305.84038219213556,0.005198902846274001,39161774.333333336,-0.005068121714864371,0.004222020351704048,39088161.25,-0.006938312851859307,0.0023343663695301053,10.234941504316588,104.7540275967823,-0.01543352768669548,28109.016666666666,0.008980153756102727,0.0037568697497472048,27967.5675,0.0039028006909118673,-0.0012941988965071705,56.3562276011254,0.001084512630604273,75.61,-0.0010833377371451958,0.0015055918830493287,75.54525,-0.0019387782064154147,0.0006479343367666868,4.0,-0.5119529571976906,0.33017371234911336,0.14041090334713494
1994.0,Spain,39549108.0,1122692137456.1,28387.29,75.774,Europe & Central Asia,High income,17.49305372347916,306.0069285725281,0.004772357146475725,39356018.333333336,-0.004882276148090781,0.004960040838462909,39180350.6,-0.009324038357578113,0.0023584979966280173,10.253732015176745,105.13902023906054,0.01896884435963586,28180.556666666667,-0.007282601943804257,0.002545090810125661,28051.512,-0.011828462667623496,0.0030014944989404935,56.402889298978295,0.0010833377371453068,75.692,-0.0010821653865442649,0.001084512630604273,75.591,-0.002415076411434125,0.000605597307573813,4.0,-0.4847909504857202,0.3340721089399049,0.14571800435900292
1995.0,Spain,39724050.0,1153650306301.18,29041.61,75.856,Europe & Central Asia,High income,17.497467380863185,306.16136474437116,0.004423412027396489,39544806.666666664,-0.00451221195556184,0.004796936817498931,39351696.2,-0.009373510505600424,0.004373253362362828,10.27651934093318,105.60684976457374,0.0230497521954367,28429.24666666667,-0.02108572263498243,0.008824878902912614,28351.190000000002,-0.023773475368617625,0.01068313180408964,56.44952923384532,0.0010821653865440428,75.774,-0.0010809955705546326,0.0010833377371453068,75.692,-0.002161991141109487,0.0013361379000145224,4.0,-0.4511593027768045,0.3377027068572748,0.15102510537086997
1996.0,Spain,39889852.0,1184343883398.47,29690.36,75.938,Europe & Central Asia,High income,17.50163253874068,306.30714152110653,0.004173844308422714,39721003.333333336,-0.004232872728298531,0.004455620889789014,39536391.4,-0.008860915302468464,0.004693449529120874,10.298611373377625,106.06139621986297,0.022338637561760466,29039.753333333338,-0.02191306089473699,0.02147459881103675,28654.728000000003,-0.0348810859821167,0.010706358357444712,56.49614742601747,0.0010809955705548546,75.856,-0.0010798282809661996,0.0010821653865440428,75.774,-0.0021596565619321773,0.0010833377371453068,4.0,-0.4178139496603492,0.341143620965355,0.15633220638273793
1997.0,Spain,40057389.0,1228194152048.47,30660.86,76.019,Europe & Central Asia,High income,17.50582373380785,306.4538645991503,0.0041999905138780935,39890430.333333336,-0.00416798675187402,0.004265425990833904,39716332.2,-0.008514204458008878,0.004551270200142898,10.330774815947771,106.72490829782072,0.032687377317081934,29797.61,-0.02815478756955936,0.02609721432436407,29127.791999999998,-0.05000081537178025,0.01650910802573291,56.54217577688423,0.001066659643393253,75.93766666666666,-0.0010699079616062201,0.0010766012796175062,75.8558,-0.002146831713124353,0.0010795259587721429,4.0,-0.367930843379779,0.344620541792157,0.16157458665055843
1998.0,Spain,40223509.0,1282149958363.48,31875.64,76.1,Europe & Central Asia,High income,17.50996220851589,306.5987765436547,0.004147050123511464,40056916.666666664,-0.004141665843557685,0.004173590807171834,39888781.6,-0.008321685708723159,0.004342027333531062,10.369628732117564,107.5292000419581,0.03961989324500359,30742.286666666667,-0.0355554691084895,0.03170310191544434,29931.152000000002,-0.061002320267138144,0.027580532022475346,56.58818295140691,0.0010655230929108583,76.01899999999999,-0.0010643889618923152,0.001071053890691065,75.9374,-0.0021366622864651408,0.0010757252576598653,4.0,-0.30549189454154,0.3480680554025735,0.166816966918378
1999.0,Spain,40386875.0,1339725586635.0,33172.3,76.181,Europe & Central Asia,High income,17.514015438670558,306.7407367859907,0.004061455702435213,40222591.0,-0.004067757161206442,0.004135973188151176,40056335.0,-0.008184342066574812,0.004200514362163288,10.40950061448124,108.35770304288532,0.04067871264702472,31902.933333333334,-0.038265862381163473,0.037754077282908804,30888.154000000002,-0.06885702830373541,0.03197344358813847,56.634168969061804,0.0010643889618922042,76.10000000000001,-0.0010632572426193532,0.0010655230929113024,76.0188,-0.0021291398117641025,0.0010719355679811304,4.0,-0.23884436379474527,0.3514584148323791,0.1720593471861985
2000.0,Spain,40567864.0,1410006838302.66,34756.74,76.262,Europe & Central Asia,High income,17.518486808705447,306.89738006678675,0.004481381636979753,40392749.333333336,-0.00431658582435257,0.004230417014491561,40225097.8,-0.00844920501606894,0.004213136324129341,10.456157560004394,109.33123091963705,0.04776394763100522,33268.22666666666,-0.042826609553523576,0.04279522886087772,32031.18,-0.07841817155463937,0.03700531925604866,56.6801338492984,0.0010632572426196862,76.181,-0.0010621279274082296,0.0010643889618922042,76.1,-0.002124255854816348,0.0010681568243644524,4.0,-0.15740511710212668,0.3552145070598994,0.17730172745401898
2001.0,Spain,40850412.0,1465462446238.28,35873.87,76.343,Europe & Central Asia,High income,17.5254274893783,307.1406086854565,0.00696482319108549,40601717.0,-0.006087943494915038,0.005173395476059328,40417209.8,-0.010604598063784554,0.004775923751762834,10.487792329361977,109.99378794382392,0.03214139185665865,34600.97,-0.03548265074272727,0.04006054625895317,33267.882,-0.07264306861791059,0.03860931754621588,56.726077611539324,0.0010621279274081186,76.262,-0.0010610010086059551,0.0010632572426196862,76.18100000000001,-0.0021220020172116882,0.0010643889618924263,4.0,-0.09998531852488446,0.3610782686514956,0.1825441077218395
2002.0,Spain,41431558.0,1505483468430.49,36336.64,76.533,Europe & Central Asia,High income,17.53955344308251,307.6359349827476,0.014226196788419188,40949944.666666664,-0.011624311432684609,0.008576673411783586,40692043.6,-0.017849060853564747,0.006799920166681295,10.500609397628887,110.2627977215721,0.012899918520081544,35655.75,-0.018738386378047034,0.030484116485751667,34403.038,-0.053213560747498945,0.03412167928213772,56.833764174729204,0.002488767797964364,76.37933333333335,-0.002007848466238804,0.001538555680854703,76.2838,-0.00325611174264695,0.001349417833842903,4.0,-0.07619922363208766,0.3731388799243051,0.19484104909080052
2003.0,Spain,42187645.0,1550376026713.72,36749.53,76.778,Europe & Central Asia,High income,17.557637987331773,308.27065169419575,0.01824906029360518,41489871.666666664,-0.016539755497926856,0.013185048341213035,41084870.8,-0.026139743045623942,0.009653661139790826,10.511907926305698,110.50020825112856,0.011362910824996408,36320.013333333336,-0.011687677819734343,0.01862990775213924,35377.816000000006,-0.03732602838730159,0.028334067473924973,56.97245220837105,0.0032012334548496835,76.55133333333335,-0.0029522345810865103,0.0022519180581133114,76.4194,-0.0046706087681368524,0.0017775726956443805,4.0,-0.05497693022437556,0.3888300683613325,0.21069763138235603
2004.0,Spain,42921895.0,1598790138533.64,37248.82,77.022,Europe & Central Asia,High income,17.57489264996077,308.8768516576451,0.01740438462492988,42180366.0,-0.017276240948821076,0.01664247937137109,41591874.8,-0.03098698694454205,0.012340406337604914,10.525402391581265,110.78409550470461,0.01358629620569296,36778.329999999994,-0.012631004149930236,0.012618846322009158,36193.12,-0.028341837405856052,0.02304562836778845,57.1103832647216,0.0031779936961109367,76.77766666666668,-0.0031722538149272506,0.0029566217004710627,76.58760000000001,-0.005639947028121761,0.0022010117849657895,4.0,-0.029313729673292696,0.40406807021811264,0.2264894929298641
2005.0,Spain,43653155.0,1657179300444.71,37962.42,77.263,Europe & Central Asia,High income,17.59178614004169,309.4709395969629,0.017036992425427666,42920898.333333336,-0.01677442710994581,0.017556327826395268,42208933.0,-0.03308402336555061,0.0148360275406485,10.544378343502238,111.18391465091901,0.0191576538531959,37320.25666666666,-0.01691576388790117,0.01473494491638605,36834.256,-0.029717915770385517,0.01771430592333556,57.24643194709469,0.0031289761366881663,77.021,-0.0031321589894257595,0.0031693244129151754,76.7878,-0.006150421288326879,0.002614000177574294,4.0,0.007364873770102252,0.4192440201504096,0.24208719224523062
2006.0,Spain,44397319.0,1725168159302.34,38857.49,77.502,Europe & Central Asia,High income,17.608689665220332,310.0659517260373,0.017047198535821817,43657456.333333336,-0.016664579828945647,0.017160824414245157,42918314.4,-0.0333129259449203,0.016806428155859754,10.567681864739509,111.6758999943443,0.02357779087845291,38022.909999999996,-0.021477969884313164,0.018827666154850542,37430.979999999996,-0.03671132643925279,0.016200245771218924,57.38116904695338,0.0030933305722014026,77.26233333333333,-0.00309239331458111,0.0031333445856758235,77.0196,-0.006224355500503154,0.003018708701121753,4.0,0.053370924196222726,0.43468776875612836,0.2575554500725022
2007.0,Spain,45226803.0,1787355959474.85,39519.84,77.74,Europe & Central Asia,High income,17.62720047789175,310.71819668778716,0.018683200217562757,44425759.0,-0.017711709580710333,0.017598429482481137,43677363.4,-0.03425932184505731,0.017685899612124523,10.584583406696646,112.03340589331799,0.01704561977626451,38779.916666666664,-0.018722832211196527,0.01990922490326663,38067.62,-0.036746606261563675,0.017008371140696976,57.51516223222377,0.0030708884932002523,77.50166666666667,-0.003065774804905219,0.0030976715691561907,77.261,-0.0061615641883200345,0.003134267121615686,4.0,0.087415308992653,0.4519021762905777,0.27295898715572725
2008.0,Spain,45954106.0,1803211005178.5,39239.39,77.976,Europe & Central Asia,High income,17.643153782532448,311.28087539408904,0.016081238375394324,45192742.666666664,-0.0165679065399148,0.01726439083835718,44430655.6,-0.03315156212591752,0.01724674159246531,10.57746185246783,111.88269924041217,-0.007096435613099583,39205.57333333333,-0.000861804086828899,0.010976214062691225,38565.592000000004,-0.017171469790942084,0.013081248578187932,57.64785237527411,0.003035760226395734,77.73933333333333,-0.0030351219178550437,0.0030666007182642563,77.5006,-0.00609674771724622,0.0031011765314972184,4.0,0.07300035056258009,0.4669960060004065,0.28823308275085824
2009.0,Spain,46362946.0,1735354244852.44,37429.77,78.21,Europe & Central Asia,High income,17.652011142146286,311.5934973624566,0.008896702288148095,45847951.666666664,-0.011107886313638016,0.014498102158408521,45118865.8,-0.026833501909046098,0.015489535112779063,10.530248372420782,110.88613078487055,-0.04611743454727513,38729.666666666664,0.03472895149146438,-0.01213875034093781,38601.782,0.03131229499940824,0.0009384012567470457,57.77924441969166,0.0030009233610341912,77.97533333333332,-0.003000468823253666,0.0030357862600656205,77.73819999999999,-0.006032476665388087,0.003065782716520804,4.0,-0.020013010372448774,0.4754807246645209,0.3033777368578943
2010.0,Spain,46576897.0,1738181475619.55,37318.53,78.442,Europe & Central Asia,High income,17.65661522509772,311.75606120715264,0.004614698125524619,46297983.0,-0.005988247778721756,0.009815734770557416,45703614.2,-0.01874926962180412,0.012960175076032199,10.527272061098484,110.82345704838474,-0.0029719658977331864,37995.89666666667,0.0181509471746788,-0.018945941526306243,38473.004,0.030935677262743155,-0.003336063604524764,57.90934324584322,0.0029663725866257984,78.20933333333333,-0.0029660980937081804,0.0030009490180655796,77.974,-0.005966191581040614,0.003033257780602261,4.0,-0.02573067831953844,0.47992088228830027,0.3183929494768364
2011.0,Spain,46742697.0,1724025990291.58,36883.32,78.673,Europe & Central Asia,High income,17.66016860898628,311.8815552978244,0.003559704717984946,46560846.666666664,-0.0038904544453935985,0.005677648347373276,46172689.8,-0.012194572341429177,0.010263424637432683,10.515541807470003,110.57661950464949,-0.011662034919381892,37210.54,0.008871761001992162,-0.02066951264649719,38078.17,0.032395402583064614,-0.010262624670535292,58.0387133547538,0.002944850972693258,78.44166666666666,-0.0029404412356632825,0.0029706599382852694,78.2082,-0.005907998932289327,0.0030035652909945476,4.0,-0.048100206072621284,0.48336175489007643,0.33334344135173183
2012.0,Spain,46773055.0,1673013403698.23,35768.74,78.902,Europe & Central Asia,High income,17.660817868598013,311.90448778779086,0.0006494704402699725,46697549.666666664,-0.0016142912480986427,0.0029360076069635532,46481940.2,-0.006223985155555889,0.006697690806828582,10.484857563565757,109.93223812826207,-0.030219080061122505,36656.863333333335,0.024829595153011752,-0.014879565485119706,37327.95,0.043591415297267844,-0.019702102280650613,58.16679838939418,0.0029107826064851405,78.67233333333333,-0.0029107838415588505,0.0029406140444065976,78.44059999999999,-0.005847760513041589,0.002971555412347948,4.0,-0.10538893620986804,0.4839917790785247,0.34816449173853237
2013.0,Spain,46620045.0,1649535306148.45,35382.53,79.133,Europe & Central Asia,High income,17.657541178272385,311.7887604623849,-0.003271327904495469,46711932.333333336,0.0019709833684917744,0.00030799617473165064,46615128.0,-0.0001054696536650912,0.002865366622540444,10.474001736620243,109.70471237872387,-0.010797416962409101,36011.53,0.017777134648087722,-0.017604706858442842,36556.577999999994,0.03318157294009216,-0.020664729780231816,58.29583607121448,0.002927682441509649,78.90266666666666,-0.0029107115025758246,0.0029277552040742894,78.672,-0.005825635322810996,0.0029500029321551935,4.0,-0.1252398939395115,0.4808163392908421,0.363114983613427
2014.0,Spain,46480882.0,1672559113626.25,35983.81,79.366,Europe & Central Asia,High income,17.654551667745725,311.6831945891034,-0.0029850464537303223,46624660.666666664,0.003093286109903559,-0.0018682949368034052,46638715.2,0.0033956584558787473,0.0005059988251026049,10.490852183950198,110.05797954549263,0.01699369717202237,35711.69333333333,-0.007562197184418973,-0.00832612962200352,36267.386,0.007880655216887744,-0.007910806093502365,58.42582250509982,0.002944410043850265,79.13366666666666,-0.002927366042554058,0.002927657704851372,78.9032,-0.00583121235793671,0.0029387838112671094,4.0,-0.09433446978249843,0.4779282683989182,0.3781949169764165
2015.0,Spain,46444832.0,1736760610926.34,37394.06,79.602,Europe & Central Asia,High income,17.653775779146525,311.6557992603805,-0.0007755876921612392,46515253.0,0.0015162289746251112,-0.002346562207687697,46612302.2,0.0036057876148631873,-0.0005663320673979788,10.52929388911706,110.86602980339786,0.03919123628098298,36253.46666666667,-0.030501992384173615,0.01517075452783545,36282.492,-0.029725790673705954,0.00041651747385373916,58.55731056754657,0.0029735655066400746,79.367,-0.002952187130976558,0.0029485975206509085,79.1352,-0.005864174266978273,0.0029403116730373213,4.0,-0.02184848252626548,0.47718011726927995,0.3934690125715475
2016.0,Spain,46484062.0,1789519475668.72,38497.48,79.84,Europe & Central Asia,High income,17.654620080629034,311.6856101913499,0.0008446580235235146,46469925.333333336,-0.00030411857437639966,-0.0009744688837156623,46560575.2,0.001646009335414922,-0.0011097284956673725,10.55837403897702,111.4792623469439,0.029507895104195825,37291.78333333333,-0.03131884649765826,0.028640479439207667,36605.324,-0.04915012619007797,0.008897735028784659,58.68973807172348,0.002989874626265765,79.60266666666668,-0.0029726118904475074,0.002969328142259142,79.36859999999999,-0.005904308617234677,0.002949382828374647,4.0,0.03486663043829609,0.47799426342228163,0.40887254965477254
2017.0,Spain,46593236.0,1842771293467.92,39550.19,80.08,Europe & Central Asia,High income,17.656965959808314,311.76844690582953,0.002348632957248853,46507376.666666664,-0.0018427424386950886,0.000805926264453527,46524611.4,-0.0014728446850096333,-0.0007724088425781206,10.585351061238725,112.0496570896678,0.027344906731557428,38480.57666666667,-0.027044454990818867,0.031878157252692496,37361.614,-0.05533667474163839,0.020660655810613715,58.82310106103854,0.0030060120240480437,79.84066666666666,-0.002988677988677968,0.002989849586278348,79.6042,-0.005941558441558303,0.0029684283205200224,4.0,0.08897528042553872,0.48025996803884563,0.42440552822609157
